smiles,cid,rat_vi,GHS_Category
CCCC1CCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+],23713003.0,62.0,3
CCCC1CCC(CCC)C12C(=O)[N-]C(=O)NC2=O.[Na+],23712991.0,80.0,3
CCCC1CCC(CCC)C12C(=O)[N-]C(=S)NC2=O.[Na+],23712992.0,66.0,3
CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,5281004.0,98.9,3
CCCC=CC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+],23715938.0,107.0,3
CCCCB(CCCC)CCCC,31216.0,104.0,3
CCCCC(=O)N(CCO)CC1C2CCC(C2)C1C,215826.0,97.0,3
CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.CCCCC(C(=O)[O-])C(=O)N(Nc1ccccc1)c1ccccc1.O.[Ca+2].[Ca+2],24892856.0,263.0,3
CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,5282237.0,28.6,2
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC,5282205.0,10.2,2
CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCC=CC(=O)O.OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,6436038.0,9.5,2
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,7641.0,900.0,4
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,7642.0,1060.0,4
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,31218.0,900.0,4
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,20393.0,150.0,3
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,8343.0,250.0,3
CCCCC(CC)C[Sn](Cl)(Cl)CC(CC)CCCC,117234.0,5.0,1
CCCCC(O)(CCN1CCCCC1)c1ccccc1.Cl,3047206.0,28.0,2
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,5362.0,305.0,4
CCCCC1CC(C)C(C)C12C(=O)[N-]C(=O)NC2=O.[Na+],23713013.0,75.0,3
CCCCC1CC(C)C(C)C12C(=O)[N-]C(=S)NC2=O.[Na+],23713014.0,132.0,3
CCCCC1CCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+],23713015.0,120.0,3
CCCCC1CCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+],23713016.0,102.0,3
CCCCC1CCCC12C(=O)[N-]C(=O)NC2=O.[Na+],23713017.0,458.0,4
CCCCC=C[N+]([O-])=NC(C)C(C)=O,6439127.0,10.0,2
CCCCC=C[N+]([O-])=NC(C)C(C)O,6439123.0,100.0,3
CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O.NC(CO)(CO)CO,5281074.0,25.1,2
CCCCCC(C)N.CCCCCC(C)N.O=S(=O)(O)O,44134533.0,47.3,2
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,5280360.0,59.5,3
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O.COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1OC,126843279.0,308.0,4
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,5280723.0,19.2,2
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,5280363.0,106.0,3
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O.NC(CO)(CO)CO,5282415.0,101.0,3
CCCCCC(O)C=CC1C(O)CC2(C)CC(=CCCCC(=O)[O-])CC12.CCCCCC(O)C=CC1C(O)CC2(C)CC(=CCCCC(=O)[O-])CC12.[Ca+2],9853650.0,30.2,2
CCCCCC(O)C=CC1C(O)CC2C=C(CCCCC(=O)O)CC21,5311244.0,12.2,2
CCCCCC(O)C=CC1C(O)CC2C=C(CCCCC(=O)OC)CC21,6436040.0,56.5,3
CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)OC(C)C,5282175.0,93.5,3
CCCCCCCCC(=O)OCCCOCCCOC(=O)CCCCCCCC,114078.0,1060.0,4
CCCCCCCCC=CCCCCCCCC(=O)O,445639.0,2.4,1
CCCCCCCCC=CCCCCCCCC(=O)O.NCCO,5282489.0,156.0,3
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,92329579.0,1580.0,4
CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].CCCC[Sn+2]CCCC,16682738.0,33.0,2
CCCCCCCCCCCCCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,63044.0,88.0,3
CCCCCCCCCCCCCCCC(=O)OCC(COC1OC(CS(=O)(=O)O)C(O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCC,159321.0,200.0,3
CCCCCCCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCC(NC(=O)C(C)NC(=O)C(C)OC1C(O)C(CO)OC(O)C1NC(C)=O)C(N)=O)C(=O)O,5464314.0,90.0,3
CCCCCCCCCCCCCCCCCC(=O)O,5281.0,21.5,2
CCCCCCCCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,91667948.0,1220.0,4
CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,71734.0,380.0,4
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],5974.0,44.0,2
CCCCCCCCCCCCCCN(CC)C(C)(CO)CO.Cl,204881.0,61.0,3
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],14250.0,15.0,2
CCCCCCCCCCCCCC[n+]1ccc(C)cc1.[Cl-],17671.0,30.0,2
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],3423265.0,118.0,3
CCCCCCCCCCCC[N+](C)(C)C.[Br-],14249.0,6.8,2
CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.[Br-],10866.0,18.0,2
CCCCCCCCCC[N+](C)(C)C.[Br-],16388.0,5.5,2
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,6604413.0,8.5,2
CCCCCCCCOc1ccc(C(=O)NC2CC(O)C(O)NC(=O)C3C(O)C(C)CN3C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c3ccc(O)cc3)NC(=O)C3CC(O)CN3C(=O)C(C(C)O)NC2=O)cc1,6918120.0,125.0,3
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1.[Br-],72092.0,14.1,2
CCCCCCCC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-],71690.0,19.0,2
CCCCCCCCc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,197969.0,18.0,2
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)C=CC(=O)O,5281065.0,94.2,3
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1.O=P([O-])(O)O,6917809.0,33.0,2
CCCCCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccc(C)cc1,42203.0,41.0,2
CCCCCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccccc1,42191.0,42.0,2
CCCCCCNC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,217383.0,44.0,2
CCCCCCNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,42379.0,45.0,2
CCCCCCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21,3077220.0,14.0,2
CCCCCCOc1ccc(C(O)(C(=O)OCCN(CC)CC)c2ccccc2)cc1.Cl,201538.0,100.0,3
CCCCCNCC(N)=O.Cl,53568.0,420.0,4
CCCCCO,6276.0,196.0,3
CCCCCOc1cccc(NC(=O)OC2CCCCC2N2CCCC2)c1,108138.0,11.8,2
CCCCCS(=O)(=O)OCCNP1(=O)OCCCN1CCCl,216855.0,165.0,3
CCCCCSC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+],23716040.0,90.0,3
CCCCCSC(C)C1(CCCC)C(=O)N=C([S-])NC1=O.[Na+],23716027.0,110.0,3
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,638026.0,97.0,3
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,16078.0,29.0,2
CCCCN(CC)N=O,20680.0,380.0,4
CCCCN(CCCC)C(=O)C(Cc1ccc(OCCCN2CCN(C)CC2)cc1)NC(=O)c1ccccc1Cl.O=C(O)CC(O)(CC(=O)O)C(=O)O,42217.0,61.0,3
CCCCN(CCCC)C(C(N)=O)c1ccc(OC)cc1,10616.0,61.0,3
CCCCN(CCCC)CC(O)COC(Cc1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,215166.0,16.0,2
CCCCN(CCCC)CCCOc1ccc(C(=O)c2c(CC)cc3ccccn23)cc1,71959.0,22.0,2
CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,3091.0,24.0,2
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,70896.66666666667,5.533333333333334,2
CCCCNC(=O)C(Cc1ccc(OCCCN2CCCC2)cc1)NC(=O)c1ccc(C)cc1.O=C(O)C(=O)O,42200.0,20.6,2
CCCCNC(=O)C(Cc1ccc(OCCCN2CCN(C)CC2)cc1)NC(=O)c1ccc(Cl)cc1,42213.0,80.0,3
CCCCNC(=O)C(Cc1ccc(OCCCN2CCN(C)CC2)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42188.0,81.4,3
CCCCNC(=O)C(Cc1ccc(OCCN(C(C)C)C(C)C)cc1)NC(=O)c1ccc(C)cc1,42202.0,40.0,2
CCCCNC(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(Cl)cc1,42214.0,38.6,2
CCCCNC(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,42190.0,38.0,2
CCCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccc(C)cc1.O=C(O)C(=O)O,42198.0,34.1,2
CCCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccc(Cl)cc1,42216.0,27.0,2
CCCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42186.0,35.6,2
CCCCNC(=O)C(Cc1ccc(OCCN2CCN(C)CC2)cc1)NC(=O)c1ccc(Cl)cc1,42215.0,50.0,2
CCCCNC(=O)CNC(=O)CN1CCCC1=O,3050860.0,1020.0,4
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,5505.0,700.0,4
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,9564.0,980.0,4
CCCCNC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,217784.0,42.0,2
CCCCNC(=O)c1ccc(OCC(O)CNC(C)C)cc1,33927.0,105.0,3
CCCCNC(N)=O,11595.0,382.0,4
CCCCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21,3077219.0,5.0,1
CCCCNCC(O)COC(Cc1ccccc1)Cc1ccccc1.Cl,215168.0,16.0,2
CCCCNCC(O)c1ccc(O)cc1,2292.0,80.0,3
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,2471.0,200.0,3
CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1,71630.0,12.2,2
CCCCNc1ccc(C(=O)OCCN(C)C)c(O)c1.Cl,205065.0,12.0,2
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,5411.0,6.0,2
CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,8695.0,4.5,1
CCCCNc1ccc(C(=O)OCCN(CC)CC)cc1.Cl,27891.0,4.0,1
CCCCNc1ccc(O)c(C(=O)OCCN(CC)CC)c1.Cl,120276.0,11.6,2
CCCCNc1ccc2c(c1)C(=O)N(CCN(CC)CC)C2=O.Cl,3067776.0,6.2,2
CCCCO,263.0,310.0,4
CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,5380.0,1119.0,4
CCCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-],214571.0,82.0,3
CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,5632.0,650.0,4
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,214561.0,66.0,3
CCCCOC(=O)n1c(Br)nc(Br)c1Br,197150.0,15.0,2
CCCCOCC(=O)[O-].[Na+],23684813.0,780.0,4
CCCCOCC(O)CN(CC)CC,208770.0,40.0,2
CCCCOCC(O)CN1CCOCC1,215187.0,300.0,3
CCCCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,3041975.0,5.6000000000000005,2
CCCCOCCO,8133.0,307.0,4
CCCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,3054230.0,1.3,1
CCCCOP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1,3054231.0,4.9,1
CCCCOc1c(N)cccc1C(=O)OCCN(CC)CC,19247.0,11.0,2
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1.Cl,521951.0,52.0,3
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,6420040.0,5.6000000000000005,2
CCCCOc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)C(CO)c2ccccc2)C3)cc1.[Br-],656592.0,21.0,2
CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OCC)ccc2OCC)cc1.Cl,119645.0,10.0,2
CCCCP(=O)(CCCC)Oc1ccc([N+](=O)[O-])cc1,71041.0,4.8,1
CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,76390.0,1.0,1
CCCCSC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+],23703928.0,90.0,3
CCCCSC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+],23716028.0,90.0,3
CCCCSCC1(CCCC)C(=O)N=C([O-])NC1=O.[Na+],23703919.0,90.0,3
CCCCSCCC1(CC)C(=O)N=C([S-])NC1=O.[Na+],23716029.0,140.0,3
CCCCSCCCC1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],23716039.0,70.0,3
CCCCSCCSP(=S)(OCC)OCC,202539.0,134.0,3
CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-],6852391.0,24.0,2
CCCC[Sn+](CCCC)CCCC.[Br-],15097.0,3.3000000000000003,1
CCCC[Sn](CCCC)(CCCC)CCCC,15098.0,48.0,2
CCCC[c-]1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O.[Na+],46174103.0,113.0,3
CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,4641.0,68.0,3
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,4781.0,100.0,3
CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O.Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,197108.0,160.0,3
CCCCc1c(O)n(C2CCCCC2)c([O-])nc1=O.[Na+],23670498.0,343.0,4
CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O.CCCCc1c([O-])n(-c2ccccc2)n(-c2ccccc2)c1=O.[Ca+2],112362.0,104.0,3
CCCCc1ccc(C(=O)O)nc1,3442.0,210.0,3
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,441325.0,170.0,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCCCN(CC)CC)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42169.0,20.1,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCCN2CCN(C)CC2)cc1)NC(=O)c1ccc(Cl)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,42206.0,62.6,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCCN2CCN(CCO)CC2)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42269.0,139.0,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCCN2CCN(Cc3ccccc3)CC2)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42175.0,110.0,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C(C)C)C(C)C)cc1)NC(=O)c1ccc(Cl)cc1.O=C(O)C(=O)O,42208.0,26.3,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C(C)C)C(C)C)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42165.0,24.4,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C)C)cc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,42234.0,100.0,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C)C)cc1)NC(=O)OCc1ccccc1.O=C(O)C(=O)O,42226.0,63.0,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C)C)cc1)NC(=O)c1ccc(C)cc1.O=C(O)C(=O)O,42194.0,48.1,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C)C)cc1)NC(=O)c1ccc([N+](=O)[O-])cc1.O=C(O)C(=O)O,42220.0,117.0,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(C)C)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,64893.0,58.1,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(Br)cc1,42219.0,60.2,3
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(C(F)(F)F)cc1.O=C(O)C(=O)O,42222.0,38.7,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(C)c(C)c1.O=C(O)C(=O)O,42224.0,38.1,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(C)cc1.O=C(O)C(=O)O,42196.0,31.5,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccc(Cl)cc1.O=C(O)C(=O)O,42204.0,35.0,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,42262.0,33.9,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1.Cl,134448.0,32.0,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42261.0,33.5,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42171.0,32.6,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN2CCCCC2)cc1)NC(=O)c1ccccc1.O=C(O)C(=O)O,42173.0,36.1,2
CCCN(CCC)C(=O)C(Cc1ccc(OCCN2CCN(C)CC2)cc1)NC(=O)c1ccc(Cl)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,42210.0,43.5,2
CCCN(CCC)CCOc1ccc(CC(NC(=O)c2ccccc2)C(=O)N(CCC)CCC)cc1.O=C(O)C(=O)O,42167.0,23.0,2
CCCN(CCC)CCc1cccc2[nH]c(O)cc12.Cl,68727.0,71.0,3
CCCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1.Cl,3053330.0,22.3,2
CCCNC(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,3086478.0,87.669,3
CCCNC(=O)C(Cc1ccc(OCCN2CCCC2)cc1)NC(=O)c1ccccc1,42182.0,53.0,3
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2727.0,590.0,4
CCCNC(=O)c1sc(-c2cc(OC)c(OC)c(OC)c2)nc1C,3068068.0,1200.0,4
CCCNC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C,3068071.0,1200.0,4
CCCNC(=O)c1sc(-c2ccc(OC)cc2)nc1C,3068077.0,1200.0,4
CCCNC(=O)c1sc(-c2ccccc2OC)nc1C,3068074.0,1200.0,4
CCCNC(C)C(=O)Nc1ccccc1C.Cl,92163.0,56.6,3
CCCNC(Cc1ccccc1)c1ccccc1.Cl,110814.0,45.0,2
CCCNCC(=O)N1c2ccccc2CCc2ccc(NC(=O)OCC)cc21,3077218.0,6.1000000000000005,2
CCCNCC(O)COC(Cc1ccccc1)Cc1ccccc1.Cl,215172.0,29.0,2
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,36708.0,18.8,2
CCCO,1031.0,590.0,4
CCCO.O.O.[BiH3],16684025.0,12.0,2
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,15004.0,81.0,3
CCCOC(=O)c1c[n+](C)c2n(c1=O)C(C)CCC2.COS(=O)(=O)[O-],214567.0,177.0,3
CCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,214560.0,463.0,4
CCCOC(=O)c1cncn1C(C)c1ccccc1.Cl,197863.0,24.0,2
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl,41125.0,29.0,2
CCCOC1=C(N2CC2)C(=O)C(OCCC)=C(N2CC2)C1=O,71627.0,4.3,1
CCCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,3041974.0,2.9,1
CCCOCCOC(=O)C1=C(C)N=C(C)C(C(=O)OCCOCCC)C1c1cccc([N+](=O)[O-])c1,89767.0,40.0,2
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,2082.0,265.0,3
CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,76959818.0,1.4,1
CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O.O=C([O-])C(O)C(O)C(=O)O,76959817.0,3.4,1
CCC[S+]([O-])CCC,20252.0,500.0,4
CCCc1[nH]c(=NC(=N)N)oc1CCC.Cl,3058092.0,30.0,2
CCCc1c(C)nc2cccc(C)n2c1=O.Cl,3053804.0,80.0,3
CCCc1c(C)nc2ccccn2c1=O.Cl,3053746.0,113.0,3
CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O,26098.0,660.0,4
CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O.O.O,90763.0,710.0,4
CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O.[Na+],21123510.0,810.0,4
CCCc1c(OCc2cccn3c(=O)c(-c4nn[nH]n4)cnc23)ccc(C(C)=O)c1O,130135.0,200.0,3
CCCc1c(OCc2cccn3c(=O)c(CC(=O)O)cnc23)ccc(C(C)=O)c1O,3086947.0,200.0,3
CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O,3086948.0,200.0,3
CCCc1cc(Cc2cc(CCC)cc(OC)c2OCC(=O)N(CC)CC)c(OCC(=O)N(CC)CC)c(OC)c1,121298.0,40.0,2
CCCn1c(=O)c2c(ncn2CCCCC(C)O)n(C)c1=O,162797.0,94.0,3
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,4938.0,180.0,3
CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(N)c1I,121138.0,370.0,4
CCN(C(C)=O)c1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,65705.0,455.0,4
CCN(CC)C(=O)C(Cc1ccc(OCCN2CCN(C)CC2)cc1)NC(=O)c1ccccc1,42185.0,102.0,3
CCN(CC)C(=O)C1(c2ccccc2)CC1CN.Cl,163701.0,47.1,2
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,5761.0,16.0,2
CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,23615589.0,0.1,1
CCN(CC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N2)O4,6433345.0,380.0,4
CCN(CC)C(=O)COc1cc2c([O-])c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N2)O4.[Na+],23667542.0,352.0,4
CCN(CC)C(=O)N1CCN(C)CC1.Cl,79300.0,150.0,3
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1.Cl,42373.0,68.3,3
CCN(CC)C(=O)c1ccc(O)c(OC)c1,9363.0,17.0,2
CCN(CC)C(=O)c1ccc(OCC(O)CNC(C)C)cc1,42381.0,155.0,3
CCN(CC)C(=O)c1cccnc1,5497.0,191.0,3
CCN(CC)C(=S)S,8987.0,1250.0,4
CCN(CC)C(C)=NN=Cc1c2c(O)c3c(O)c(C)c4c(c3c1O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N2)O4,135475446.0,107.0,3
CCN(CC)C(C)CN1c2ccccc2CCc2ccccc21,115375.0,26.0,2
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,3290.0,15.0,2
CCN(CC)C(O)=NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1.O=C(O)C=CC(=O)O,5282421.0,1.5,1
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,91505.0,61.0,3
CCN(CC)CC(=O)Nc1c(C)cccc1C,3676.0,18.0,2
CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC.Cl,197869.0,44.0,2
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,6314.0,21.0,2
CCN(CC)CC(C)(C)COC(=O)C(CO)c1ccccc1.O=P(O)(O)O,8644.0,43.0,2
CCN(CC)CC(C)Oc1ccc(C=Cc2ccccc2)cc1,6448032.0,86.0,3
CCN(CC)CC(C)Oc1ccc(CCc2ccccc2)cc1,3087371.0,62.0,3
CCN(CC)CC(O)COC(C)(C)C,3078054.0,180.0,3
CCN(CC)CC(O)COC(Cc1ccccc1)Cc1ccccc1.O=C(O)C(=O)O,215162.0,21.0,2
CCN(CC)CC(O)COCc1ccccc1,201044.0,270.0,3
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,107867.0,83.0,3
CCN(CC)CCC1(C)Oc2ccccc2O1.Cl,47539.0,45.0,2
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,6239.0,29.0,2
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,2719.0,60.0,3
