smiles,cid,rat_vo,GHS_Category
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,28803.0,813.0,4
C=CC(=O)OCCOc1ccccc1,39485.0,4660.0,5
C=CC(=O)OCCSC,20973.0,1230.0,4
C=CC(=O)OCCSCC,27134.0,2500.0,5
C=CC(=O)OCC[S+](C)C.COS(=O)(=O)[O-],78549.0,1870.0,4
C=CC(=O)OCCc1ccc(CC)cn1,31232.0,4920.0,5
C=CC(=O)OOCCOC,3033797.0,810.0,4
C=CC(=O)[O-].C=CC(=O)[O-].O.O.[Ca+2],3039901.0,4920.0,5
C=CC(C)(CCC=C(C)C)OC,108507.0,5000.0,5
C=CC(C)(CCC=C(C)C)OC(=O)CC,61098.0,5000.0,5
C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,251529.0,5000.0,5
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1,31353.0,5000.0,5
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,23535.0,4250.0,5
C=CC(C)(CCC=C(C)C)OC(C)OCC,162027.0,5000.0,5
C=CC(C)(CCC=C(C)C)OC=O,61040.0,5000.0,5
C=CC(C)(CCC=C(C)CC)OC(C)=O,6434672.0,5000.0,5
C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,6434513.0,5000.0,5
C=CC(C)(O)CC,13519.0,700.0,4
C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,163263.0,5000.0,5
C=CC(C)(O)CCC=C(C)C,6549.0,2790.0,5
C=CC(C)(O)CCC=C(C)CC(C)C,6434518.0,5000.0,5
C=CC(C)(O)CCC=C(C)CCC=C(C)C,5284507.0,5000.0,5
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,5365872.0,5000.0,5
C=CC(C)(O)CCCCC,32207.0,1800.0,4
C=CC(C)=CCCC(C)(C)O,5368785.0,1700.0,4
C=CC(C)=O,6570.0,23.1,2
C=CC(C)CCC=C(C)C,17090.0,5000.0,5
C=CC(C)CCCC(C)(C)O,29096.0,3600.0,5
C=CC(C)NC(=S)NNC(=S)NC,3003791.0,1000.0,4
C=CC(CCC(=O)O)OC(C)=O,157930.0,543.0,4
C=CC(CCCCC)OC(C)=O,17121.0,850.0,4
C=CC(COC)c1ccccc1OC(=O)NC,28941.0,100.0,3
C=CC(Cl)=C(Cl)Cl,17847.0,680.0,4
C=CC(N)=O,6579.0,124.0,3
C=CC(N)=O.C=O.Nc1nc(N)nc(N)n1.OO,159570.0,5000.0,5
C=CC(N)CCC(=O)O,5665.0,3000.0,5
C=CC(O)C#N,22060.0,65.0,3
C=CC(O)C(O)C=C,14042.0,1620.0,4
C=CC(O)CC#N,91586.0,200.0,3
C=CC(O)CCCCC,18827.0,340.0,4
C=CC(OC(C)=O)OC(C)=O,61226.0,35.0,2
C=CC(OP(=O)(OCC)OCC)C(=O)N(C)C,110699.0,9.0,2
C=CC.C=CC.C=CC.C=CC.C=CC,203799.0,5000.0,5
C=CC.CCC.Cl.Cl.Cl.Cl,156614042.0,140.0,3
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,47936.0,2550.0,5
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(OC(=O)CCN(C)C)C1C(C)(C)CCC(O)C12C.Cl,444028.0,12.9,2
C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,656958.0,2230.0,5
C=CC1(C)CCC(C(C)(C)O)O1,22310.0,1150.0,4
C=CC1=C(C)c2cc3nc(c(CC(=O)[O-])c4[nH]c(cc5[n-]c(cc1n2)c(C)c5=CC)c(C)c4=C([O-])[O-])C(CCC(=O)[O-])C3C.[Co+2].[H+].[H+].[H+],3038639.0,2622.0,5
C=CC1CC=CCC1,7499.0,3080.0,5
C=CC1CCC(C=C)OC1,33151.0,2460.0,5
C=CC1CCC2OC2C1,7832.0,2.0,1
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,441074.0,263.0,3
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=S(=O)(O)O,441326.0,456.0,4
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl,5865328.5,441.5,4
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.Cl.Cl,91429.0,1392.0,4
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=C(O)C(=O)C(O)C(O)C(O)CO,64641.0,3200.0,5
C=CC1OCC(C)O1,17025.0,890.0,4
C=CC1OCC2(CO1)COC(C=C)OC2,66218.0,3250.0,5
C=CC1OCCO1,77603.0,84.7,3
C=CC=CC=C,5367417.0,210.0,3
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,5281555.0,200.0,3
C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,5281045.0,260.0,3
C=CC=COC,5462719.0,2140.0,5
C=CC=COC(C)=O,5363433.0,710.0,4
C=CC=NNc1ccccc1,9561609.0,700.0,4
C=CC=O,7847.0,26.0,2
C=CCBr,7841.0,120.0,3
C=CCC#N,8009.0,115.0,3
C=CCC(C(=O)NC(N)=O)C(C)C,10715.0,1050.0,4
C=CCC(CC)(CC)C(N)=O,68845.0,400.0,4
C=CCC(CC=C)(C(=O)OCCN(CC)CC)c1ccccc1,197002.0,1500.0,4
C=CCC(CC=C)C(=O)O,12610509.0,570.0,4
C=CCC(CCN(CC)CC)(C(=O)OCC)c1ccccc1,85751.0,200.0,3
C=CCC(N)Cc1ccccc1.Cl,20253.0,680.0,4
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,8275.0,57.5,3
C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],14148199.0,125.0,3
C=CCC1(C(C)SCC)C(=O)N=C([O-])NC1=O.[Na+],23703869.0,356.0,4
C=CCC1(C(C)SCCCC)C(=O)N=C([O-])NC1=O.[Na+],23703862.0,639.0,4
C=CCC1(C2C=CCC2)C(=O)N=C([O-])NC1=O.[Na+],23686867.0,205.0,3
C=CCC1(CCSCCCC)C(=O)N=C([S-])NC1=O.[Na+],23715979.0,1453.0,4
C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,27409.0,174.0,3
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,5210969.666666667,811.6666666666666,4
C=CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC.O,5282315.0,134.0,3
C=CCCC(=O)O,61138.0,470.0,4
C=CCCC=O,16418.0,620.0,4
C=CCCCC=CCO,5365650.0,15.0,2
C=CCCCCCCCCC(=O)O,5634.0,2500.0,5
C=CCCCCCCCCC(=O)OCC,12729.0,5000.0,5
C=CCCCCCCCCC(=O)OCCCC,61027.0,5000.0,5
C=CCCCCCCCCC(OCC=C(C)CCC=C(C)C)OCC=C(C)CCC=C(C)C,6437125.0,5000.0,5
C=CCCCCCCCCC=O,8187.0,5000.0,5
C=CCCCCCCCCCO,8185.0,5000.0,5
C=CCCCCCCCCOC(C)=O,39801.0,5000.0,5
C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,93532.0,981.0,4
C=CCCl,7850.0,460.0,4
C=CCI,11166.0,10.0,2
C=CCN,7853.0,102.0,3
C=CCN(C(=O)Cn1nc(C)ccc1=O)C(C)Cc1ccccc1,44144579.0,1710.0,4
C=CCN(C(C)=O)C(=O)Oc1cccc2c1OC(C)(C)O2,218205.0,1000.0,4
C=CCN(C)N=O,20679.0,340.0,4
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,36354.0,500.0,4
C=CCN(CC=C)C(=O)C(Cl)Cl,37829.0,2000.0,4
C=CCN(CC=C)C(=O)C(Cl)Cl.CCCN(CCC)C(=O)SCC,40191.0,2000.0,4
C=CCN(CC=C)C(=O)CCl,7157.0,700.0,4
C=CCN(CC=C)C(=O)CSP(=S)(OCC)OCC,118826.0,48.0,2
C=CCN(CC=C)CC=C,7617.0,1030.0,4
C=CCN(CC=C)N=O,27821.0,800.0,4
C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C,22890.0,89.0,3
C=CCN(CC=C)c1ccc(OC(=O)NC)cc1,47219.0,86.8,3
C=CCN.Cl,82291.0,150.0,3
C=CCN1C(=O)CCc2c(OCC(O)CN3CCC(Cc4ccccc4)CC3)cccc21.O=C(O)C(=O)O,3060994.0,1000.0,4
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,5359371.0,949.0,4
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,5464111.0,850.0,4
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5.Cl,5464092.0,1000.0,4
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5.Cl,5484366.0,1150.0,4
C=CCN1CCCC1=Nc1ccc(Cl)c(Cl)c1,213787.0,1850.0,4
C=CCN1CCc2nc(N)sc2CC1.Cl.Cl,104870.0,403.0,4
C=CCN=C=O,15123.0,178.0,3
C=CCN=C=S,5971.0,112.0,3
C=CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,209450.0,2000.0,4
C=CCNC(=O)OCC(O)C1COc2ccccc2O1,203128.0,1500.0,4
C=CCNC(=O)ON=C1SCOC1C,9577635.0,453.0,4
C=CCNC(=O)Oc1cccc2c1OC(C)(C)O2,31521.0,375.0,4
C=CCNC(=S)Nc1ccccc1,1549745.0,750.0,4
C=CCNC(=S)[S-].C=CCNC(=S)[S-].[Zn+2],3048365.0,375.0,4
C=CCNC(N)=S,1549517.0,200.0,3
C=CCNCC=C,31279.0,578.0,4
C=CCNP(=O)(OC=C(Cl)Cl)OC1CCCCC1,213167.0,100.0,3
C=CCNP(=O)(OC=C(Cl)Cl)OCCCl,213166.0,25.0,2
C=CCNc1nc(NCC=C)nc(N(CCCCCCN(c2nc(NCC=C)nc(NCC=C)n2)C2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,163462.0,4012.0,5
C=CCO,7858.0,64.0,3
C=CCOC(=O)C(=C)C,7274.0,70.0,3
C=CCOC(=O)C1CC2OC2CC1C,98298.0,500.0,4
C=CCOC(=O)C=CC(=O)OCC=C,5354266.0,300.0,3
C=CCOC(=O)C=Cc1ccccc1,641423.0,1520.0,4
C=CCOC(=O)CC#N,25919.0,160.0,3
C=CCOC(=O)CC(C)C,17816.0,230.0,3
C=CCOC(=O)CC(C)CC(C)(C)C,51330.0,1400.0,4
C=CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC(C)SP(=S)(OC)OC,208513.0,762.0,4
C=CCOC(=O)CC1CCCCC1,22034852.0,900.0,4
C=CCOC(=O)CCC,16324.0,250.0,3
C=CCOC(=O)CCC1CCCCC1,17617.0,585.0,4
C=CCOC(=O)CCCCC,31266.0,218.0,3
C=CCOC(=O)CCCCCC,8878.0,500.0,4
C=CCOC(=O)CCCCCCC,20219.0,570.0,4
C=CCOC(=O)CCCCCCCC1OC1CCCCCCCC,98156.0,1410.0,4
C=CCOC(=O)COc1ccccc1,24117.0,475.0,4
C=CCOC(=O)Cc1ccccc1,15717.0,650.0,4
C=CCOC(=O)Cl,18052.0,244.0,3
C=CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.Cl,197344.0,1030.0,4
C=CCOC(=O)Nc1nc(N2CC=CCC2)cc2nc(=O)on12,3068374.0,4000.0,5
C=CCOC(=O)OC(=C)C(=O)OCC=C,155743.0,390.0,4
C=CCOC(=O)OCCOCCOC(=O)OCC=C,8879.0,426.0,4
C=CCOC(=O)c1ccc(C(=O)OCC=C)c(C(=O)OCC=C)c1,75903.0,2400.0,5
C=CCOC(=O)c1ccccc1C(=O)OCC=C,8560.0,656.0,4
C=CCOC(C)=O,11584.0,130.0,3
C=CCOC(C)CO,14903.0,510.0,4
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,37175.0,227.0,3
C=CCOC(OCC=C)C(OCC=C)OCC=C,85528.0,1410.0,4
C=CCOC(OCC=C)C1OC(OCC=C)C(OCC=C)O1,37705.0,1870.0,4
C=CCOC1=NS(=O)(=O)c2ccccc21,91587.0,2030.0,5
C=CCOC1CC2CC1CC2OCC=C,31431.0,3730.0,5
C=CCOC=C,221523.0,550.0,4
C=CCOC=CCOC(C)=O,6434843.0,3730.0,5
C=CCOC=O,61278.0,124.0,3
C=CCOCC(CC)(CO)CO,12683.0,4930.0,5
C=CCOCC1CO1,7838.0,1600.0,4
C=CCOCC=C,11194.0,320.0,4
C=CCOCCC#N,76527.0,1300.0,4
C=CCOCCO,8116.0,3050.0,5
C=CCON=C(CCC)C1C(=O)CC(C)(C)C(C(=O)OC)C1=O,135571111.0,2260.0,5
C=CCON=C(CCC)C1C(=O)[CH-]C(C)(C)C(C(=O)OC)C1=O.[Na+],74087703.0,2260.0,5
C=CCOP(OCC=C)OCC=C,66893.0,178.0,3
C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,61972.0,5000.0,5
C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,71837.0,3000.0,5
C=CCOc1ccc(C2=C(c3ccccc3)C(C)(C)Oc3cc(OC)ccc32)cc1,3079008.0,500.0,4
C=CCOc1ccc(C2c3ccc(OC)cc3OC(C)(C)C2c2ccccc2)cc1,3079013.0,500.0,4
C=CCOc1ccc(CC(=O)O)cc1Cl,30951.0,1050.0,4
C=CCOc1ccc(CC(=O)[O-])cc1Cl.[Na+],23662400.0,1050.0,4
C=CCOc1ccccc1C(=O)N(C)C,45053.0,740.0,4
C=CCOc1ccccc1C(=O)N(CC)CC,45052.0,325.0,4
C=CCOc1ccccc1C(=O)NC1CCCCC1,45051.0,1200.0,4
C=CCOc1ccccc1C(=O)NCCO,45029.0,1150.0,4
C=CCOc1ccccc1C(N)=O,84488.0,780.0,4
C=CCOc1ccccc1OC(=O)NC,19983.0,200.0,3
C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,146040.66666666666,624.6666666666666,4
C=CCOc1nc(OCC=C)nc(OCC=C)n1,7555.0,590.0,4
C=CCSC(=S)SC(Cl)(Cl)Cl,47079.0,2180.0,5
C=CCSC(C)C1(CC(C)C)C(=O)N=C([O-])NC1=O.[Na+],23703877.0,417.0,4
C=CCSC(C)C1(CC=C)C(=O)N=C([O-])NC1=O.[Na+],23703860.0,346.0,4
C=CCSC1=NCCS1,77119.0,110.0,3
C=CCSCC1(C(C)CCC)C(=O)N=C([O-])NC1=O.[Na+],23703879.0,702.0,4
C=CCSCC=C,11617.0,2980.0,5
C=CCSP(=O)(NC(=O)CC)OC,3041615.0,125.0,3
C=CCSSCC=C,16590.0,260.0,3
C=CCSc1nc(N)c2c(C)coc2n1,3050493.0,5000.0,5
C=CCSc1nc2cc(Cc3ccccc3)ccc2[nH]1.Cl,3064798.0,2000.0,4
C=CCSc1nnc(CSP(=S)(OC)OC)s1,217088.0,1340.0,4
C=CCSc1nnc(CSP(=S)(OCC)OCC)s1,217089.0,220.0,3
C=CC[N+](C)(C)CC=C.[Cl-],33286.0,3000.0,5
C=CC[N+]1(CCC(C)CCCC(C)C)CCCCC1.[Br-],3034411.0,360.0,4
C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69.[Cl-].[Cl-],21158559.0,27.6,2
C=CCc1c(O)c(CN(C)C)cc2c1OC(=O)CC2=C.Cl,5744348.0,2000.0,4
C=CCc1c(O)c(CN2CCN(CCO)CC2)cc2c1OC(=O)CC2=C.Cl.Cl,20144533.0,3160.0,5
C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O.Cl.Cl,19250.0,1649.0,4
C=CCc1cc(O)oc1O,111009.0,1070.0,4
C=CCc1cc(OC)c2c(c1)OCO2,4276.0,4260.0,5
C=CCc1ccc(O)c(OC)c1,3314.0,1930.0,4
C=CCc1ccc(O)c(OC)c1.CCC(=O)OCCc1ccccc1,216472.0,3980.0,5
C=CCc1ccc(OC(=O)NC)c(OC)c1,27008.0,250.0,3
C=CCc1ccc(OC(C)=O)c(OC)c1,7136.0,1670.0,4
C=CCc1ccc(OC)c(OC)c1,7127.0,810.0,4
C=CCc1ccc(OC)cc1,8815.0,1230.0,4
C=CCc1ccc(OC=O)c(OC)c1,24835.0,3400.0,5
C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1,203703.0,250.0,3
C=CCc1ccc2c(c1)OCO2,5144.0,1950.0,4
C=CCc1cccc(CC=C)c1OCC1CO1,38620.0,4490.0,5
C=CCc1ccccc1OCC(O)CNC(C)C.Cl,66368.0,590.0,4
C=CCl,6338.0,500.0,4
C=CCn1c(=O)[nH]c(=O)n(CC=C)c1=O,94974.0,930.0,4
C=CCn1c(=O)c2[nH]c(C)nc2n(CC(C)C)c1=O,3067312.0,17.0,2
C=CCn1c(=O)c2[nH]c(C)nc2n(CCCC)c1=O,3067310.0,24.0,2
C=CCn1c(=O)c2[nH]cnc2n(CCCC)c1=O,3067311.0,200.0,3
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,13931.0,1000.0,4
C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,122560.0,2400.0,5
C=CCn1c(C)cc(OP(=O)(OC)OC)cc1=O,211185.0,2.46,1
C=CCn1c(N)cc(=O)n(CC)c1=O,12551.0,2300.0,5
C=CCn1ccc(=O)c(O)c1C,3012091.0,800.0,4
C=CN(C(C)=O)c1ccccc1,20025.0,2460.0,5
C=CN(C)C(C)=O,18530.0,2830.0,5
C=CN(C)N=O,20678.0,24.0,2
C=CN(CC)C(C)=O,18531.0,2460.0,5
C=CN(CC)N=O,25807.0,88.0,3
C=CN1CC1,21843.0,88.0,3
C=CN1CCCC1=O,6917.0,1470.0,4
C=COC,7861.0,4900.0,5
C=COC(=O)C(CC)CCCC,62343.0,4290.0,5
C=COC(=O)C1C(C)=NC(C)(c2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1.Cl.Cl,3075618.0,1500.0,4
C=COC(=O)C=C,75118.0,90.0,3
C=COC(=O)CC,7750.0,4760.0,5
C=COC(=O)c1ccccc1,13037.0,3250.0,5
C=COC(C)=O,7904.0,2900.0,5
C=COC(C)=O.CC=CC(=O)O,6440878.0,1850.0,4
C=COC=O,222465.0,2820.0,5
C=COCC(C)C,7992.0,17.0,2
C=COCC(C)CCCC(C)CC(C)C,25002.0,1220.0,4
C=COCC(CC)CCCC,61004.0,1350.0,4
C=COCC1CCC(COC=C)CC1,3437285.0,5000.0,5
C=COCCCCCCCCCC,12999.0,3940.0,5
C=COCCCl,8074.0,210.0,3
C=COCCN(C)C,19240.0,180.0,3
C=COCCO,12995.0,3910.0,5
C=COCCOC,15457.0,3900.0,5
C=COCCOCC1CO1,204735.0,2440.0,5
C=COCCOCCCC,20207.0,3100.0,5
C=COCCOCCO,13581.0,4930.0,5
C=COCCOCCOC=C,12998.0,3730.0,5
C=COCCOCCOCCOC=C,3033992.0,5000.0,5
C=COCCSC,81083.0,3250.0,5
C=COCCSCC,29044.0,4920.0,5
C=COCCSCCCC,23089.0,2830.0,5
C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl,3054551.0,1100.0,4
C=CP(=O)(OCCCl)OCCCl,8296.0,990.0,4
C=CS(=O)(=O)C=C,6496.0,32.0,2
C=CS(=O)(=O)CCCCCC,89117.0,570.0,4
C=CS(=O)(=O)COCS(=O)(=O)C=C,94374.0,50.0,2
C=CS(C)(=O)=O,19354.0,570.0,4
C=CSC=C,12321.0,170.0,3
C=C[Si](C)(C)N[Si](C)(C)C=C,82126.0,570.0,4
C=C[Si](C)(C)O[Si](C)(C)C=C,75819.0,16.0,2
C=C[Si](C)(ON=C(C)CC)ON=C(C)CC,5484247.0,2.0,1
C=C[Si](Cl)(Cl)CC,24985.0,2830.0,5
C=C[Si](Cl)(Cl)Cl,6413.0,1280.0,4
C=C[Si](OC(C)(C)C)(OC(C)(C)C)OC(C)(C)C,79317.0,2830.0,5
C=C[Si](OCC)(OCC)OCC,6516.0,8.0,2
C=C[Si](OCCOC)(OCCOC)OCCOC,14025.0,2960.0,5
C=C[Si](OOC(C)(C)C)(OOC(C)(C)C)OOC(C)(C)C,84826.0,1870.0,4
C=C[Sn](Cl)(C=C)C=C,66202.0,1910.0,4
C=Cc1c(C)c2[nH]c1=Cc1[n-]c(c(=CC)c1C)=Cc1[nH]c(c(C(=O)[O-])c1C)C(CC(=O)[O-])=C1N=C(C=2)C(C)C1CCC(=O)[O-].CC(C(=S)CCO)N(C=O)Cc1cnc(N)nc1N.O.[Co+2].[H+].[H+],3070968.0,3590.0,5
C=Cc1ccc(C)cc1,12161.0,2255.0,5
C=Cc1ccc(C)nc1,8817.0,1300.0,4
C=Cc1ccc(CC)cn1,222462.0,1230.0,4
C=Cc1ccc(OC(C)=O)cc1,75821.0,1503.0,4
C=Cc1ccc(OCC2CO2)cc1,102865.0,1000.0,4
C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,6772.0,2795.0,5
C=Cc1ccccc1,7501.0,2650.0,5
C=Cc1ccccc1Cl,14906.0,3810.0,5
C=Cc1ccccn1,7521.0,100.0,3
C=Cc1ccncc1,7502.0,100.0,3
C=NO.Cl,6335180.0,30.0,2
C=O,712.0,100.0,3
C=O.CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.O=S(O)O.[Na+].[Na+].[Na+],160317.0,2000.0,4
C=O.CC1CO1.CCCCCCCCCc1ccccc1O.OCCNCCO,155109.0,2120.0,5
C=O.CS(N)(=O)=O.Nc1nc(N)nc(N)n1.c1ccccc1,155140.0,5000.0,5
C=O.NC(N)=O,62705.0,5000.0,5
C=O.NC(N)=O.Oc1ccco1,3063290.0,840.0,4
C=c1[nH]cc(CO)c(=CNNC(=O)c2ccncc2)c1=O,135409539.0,5000.0,5
C=c1c(N)c(O)c2c(c1O)N1CC3C(N3C)C1(OC)C=2COC(N)=O,13116.0,68.0,3
C=c1c(N)c(O)c2c(c1O)N1CC3NC3C1(OC)C=2COC(N)=O,5746.0,30.0,2
C=c1c(O)cc(C)c(O)c1=C,70291.0,200.0,3
C=c1c2c(O)c3c(O)c(C)c4c(c3c1OC(C)=O)=C(OCO4)C(C)=CC(C)(O)C(O)C(C)C(O)C(C(=O)OC)C(O)C(C)C(O)C(C)=CC=CC(C)C(=O)N2,135462992.0,1900.0,4
C=c1cc2c(O)c3nn[nH]c3c(O)c2cc1=C,175045.0,980.0,4
C=c1ccc(OCC(O)CNC(C)(C)C)c2c1=CCC(=O)O2.Cl,169786.0,676.0,4
CB1P(C)B(C)P(C)B(C)P1C,3048654.0,13.5,2
CBr,6323.0,214.0,3
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,5311181.0,100.0,3
CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,6917951.0,12.0,2
CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)[O-])cccc3C21.[Na+],23663404.0,11.6,2
CC#CN,17140.0,780.0,4
CC#CN(CC)CC,77909.0,840.0,4
CC#Cc1cc(C)nc(Nc2ccccc2)n1,86296.0,5000.0,5
CC#N,6342.0,2460.0,5
CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,3002119.0,2200.0,5
CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,3002120.0,5000.0,5
CC(=C(CC[S+](C)[O-])SSC(CC[S+](C)[O-])=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,3038116.0,1500.0,4
CC(=CC(=O)O)C(=O)O,643798.0,1320.0,4
CC(=CC(=O)O)C1CCCCC1,71704.0,2900.0,5
CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,446596.0,5000.0,5
CC(=CC(=O)OCCCCCCCCC(=O)[O-])CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O.CC(=CC(=O)OCCCCCCCCC(=O)[O-])CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O.O.O.[Ca+2],5282317.0,5000.0,5
CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,42667.0,2400.0,5
CC(=CC(=O)c1ccccc1)c1ccccc1,95329.0,3600.0,5
CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,6438224.0,18.0,2
CC(=CC1C(C)=CCCC1(C)C)C(C)O,5370103.0,5000.0,5
CC(=CCCC1(C)C2CC3C(C2)C31C)CO,11085337.0,3800.0,5
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,5280435.0,5000.0,5
CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,1549120.0,5.3,2
CC(=Cc1ccccc1)CC(=O)N(CCO)CCO,6442279.0,1500.0,4
CC(=Cc1ccccc1)CC(=O)N1CCOCC1,6446032.0,1000.0,4
CC(=Cc1ccccc1)CC(=O)NC1CCCCC1,6442278.0,3000.0,5
CC(=Cc1ccccc1)CC(=O)NCCO,6446031.0,1375.0,4
CC(=Cc1ccccc1)CNN=C(C)C(=O)O,9690108.0,680.0,4
CC(=Cc1ccccc1)CO,6393846.0,2400.0,5
CC(=N)CC(=O)OC(C)C,11137274.0,2000.0,4
CC(=N)NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,9570168.0,3.7,1
CC(=N)[Se],6336634.0,10.0,2
CC(=NNC(=O)c1ccncc1)C(=O)[O-].CC(=NNC(=O)c1ccncc1)C(=O)[O-].[Ca+2],71468.0,800.0,4
CC(=NNC(=O)c1ccncc1)c1ccco1,5338184.0,110.0,3
CC(=NNCCC1CCCCC1)C(=O)O,9576873.0,520.0,4
CC(=NNc1nc(C)cc(C)n1)c1ccccc1C,9013425.0,525.0,4
CC(=NO)C(=O)c1ccccc1,9566063.0,4240.0,5
CC(=NO)C(C)(O)C#Cc1ccccc1,9576755.0,3125.0,5
CC(=NOC(=O)N(C)SSN(C)C(=O)ON=C(C)SCCC#N)SCCC#N,9588108.0,80.0,3
CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,73462.0,5000.0,5
CC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1C,93006.0,5000.0,5
CC(=O)C(=O)CC(C)C,26204.0,5000.0,5
CC(=O)C(C)(C)C,6416.0,610.0,4
CC(=O)C(C)=Cc1ccccc1,5370646.0,4100.0,5
CC(=O)C(C)=O,650.0,1580.0,4
CC(=O)C(C)C,11251.0,148.0,3
CC(=O)C(C)O,179.0,5000.0,5
CC(=O)C(Cl)C(=O)N(C)C,93011.0,500.0,4
